,title,rating,reviews,user_ratings
10,the shawshank redemption,9.217024770975783,simply amaze best film 90 shawshank redemption without doubt one brilliant movie ever see similar green mile many respect better almost two movie show us stephen king master horror also prose shake soul move heart plot average king great thing novella direction act top rate almost scary tim robbins play andy dufrane wrongly imprison 20 year murder wife story focus andy relationship red redding morgan freeman probably best role attempt escape shawshank bob gunton positively evil frighten warden norton great performance cameo around prominent one gil bellow late billy ally mcbeal tommy fellow inmate andy suffers iron norton see movie go rent disappoint positively best movie 90 one top 3 time movie spectacle move mind soul heart 10 10,10/10
11,the shawshank redemption,9.217024770975783,excellent piece art watch movie minimum 5 6 time first last every time enjoy watch first time piece art know entertain action fight scene pure drama anyone enjoy family silence rate movie 10 10 amazing screen play act cast background score edit etc first movie review pardon mistake,10/10
12,the shawshank redemption,9.217024770975783,absolute great movie time life forever change due movie movie hope redemption friendship show deep grow friendship two prisoner andy red show grow distinct hardship shawshank prison time pas hope wane flame burn bright andy hope unrelentless nature carry friend red red long stay prison come end see light end tunnel andy leave see way freedom follow film parallel life leave wonder advice help somebody see light people time tell patient wait see end like brook always someone help someone care thank andy dufresne hope flame life,10/10
13,the shawshank redemption,9.217024770975783,make question formula give kick darn good movie need say sometimes happen people love movie rate high smart people declare like peace art still think darn good bet producer expect like vote anything need follow heart typical movie worth every penny every letter typical 90 movie oh go wind need love say storyline head anyway yes,10/10
14,the shawshank redemption,9.217024770975783,oh godmother three word oh god suppose describe absolutely fantastic unbelievable film word know give shot go movie bloody excellent brilliant fantastic unbelievable thing wrong shock good way heck pretty much every single good comment word think mean god sake damn good take breath away seriously could speak instantly take every film see shadow say something see pretty excellent film single actor actress movie crap standouts morgan freeman tim robbins dude play brook could say 1239643609260246704272628xinfinity thing good movie unfortunately get much space finger would get sore absolute must see everyone positive ill never see another movie better stay 1 list forever,10/10
15,the shawshank redemption,9.217024770975783,best story ever tell film believe film best story ever tell film tell tim robbins play andy dufresne city banker wrongfully convict murder wife lover send shawshank prison 1947 receive double life sentence crime andy form unlikely friendship red morgan freeman man know get thing andy face many trial prison form alliance warden able use banking experience help corrupt official amass personal fortune story unfold impressed every single subplot give great deal respect attention director act world class never see tim robbins act well since morgan freeman maybe e g seven twist unexpected although film familiar feel even slightly pretentious cliched original cinematography grand expressive give real impression sheer magnitude daunt prison one thing make shawshank redemption stand film attention give story film depend story way unravels powerful poignant think provoke challenging film like andy comment film think might say get busy watch get busy die take advice thoroughly recommend,8/10
16,the shawshank redemption,9.217024770975783,wonderful movie first see young understand thing movie show us film give different feel hope dangerous thing root mental distress since come day warden say soul god body except get cigarette naked woman print card change seem grow within wall dark however andy tell remember hope good thing perhaps even good good thing never disappear andy use 20 year dig red think chisel tunnel six hundred finally climb five hundred yard stench sewage pipe stand pour rain help seem see faith pierce heavy darkness play luminous dark night blue light soul weak andy open arm sky succession shake,10/10
17,the shawshank redemption,9.217024770975783,prison thriller violence hatred corruption friendship joy shawshank redemption timeless story heartbreak deception ultimate growth deplorable condition act superior tim robbins morgan freeman best work allow intimate look inside sometimes contradictory nature convict existence tear emotionally danger safety light shadow sanity sorrow truth lie injustice justice fact lose actor poignant memorable portrayal young thug cruel guard swindler thief rapist murder stand respective space quietly listen together operatic aria loudspeaker prison yard movie find almost one good bad exception though although charge prison wish catch snare make bad still others behind prison wall turn hero cheer win end like people real life character shawshank redemption prisoner guard miserably rotten bone represent many shade gray one touch moment shawshank redemption scene elderly convict spend good part adult life lock brokenheartedly parole modern world alien outdated suit boyhood memory fear new unnatural terrain crawl shady creature know behind bar exhaust fume thousand horseless carriage rush past engulfed hope ever escape fear hold prisoner hope set free shawshank redemption bond form people different ethnic group economic background intellectual level rejoice discovery human dignity share story unfolds heart hurt hard cry tear still eye laugh way family use laugh together dinner movie little girl get old time change people leave die core main character spirit shine upon within range include contagious hope eternal still astonish euphoria fill time view incredible story invincible human spirit,10/10
18,the shawshank redemption,9.217024770975783,great movie time movie one time favorites undoubtedly one brilliant movie ever see story cast screenplay great direct frank darabont magnificent amaze cast morgan freeman tim robbins amaze accurate narrate morgan freeman best narrator hollywood believe actually film depend story way unravels change way u think thing around u surely teach one thing easy take away man bread even freedom impossible take away hope say confidence best movie ever see ever see watch yet go watch,10/10
19,the shawshank redemption,9.217024770975783,favorite movie one best movie world many people join watch impress might call great story stephen king anyway act cue say enormous posture especially andy dufrense incredible music review still stand wander everyone lip finale lose movie get final exhilarate high quality music find deserve really deserve watch film young age teach magic cinema nice way film one reason hate oscar remain best film 10 year believe wholeheartedly sit definitely one best film world,10/10
20,the shawshank redemption,9.217024770975783,busy die busy live yes spoiler film emotional impact find hard write comment read lot previous comment gush eulogise well think rat cliched get good point make however thing think everyone struggle explain come term film love love extent many almost spiritual experience secular nature like love one devastatingly uplifting thing happen watch film go review go struggle way explain film take view get connect deeply go many people world unhappy people world want unhappy lot people wish pray hope magic wand wave wash fear loss anger pain see lots people seemingly magical state suffer borrow word another film watch bluebird fly rainbow many unhappy people learn magic wand exist destine join bluebird fairytales come true one live happily ever go busy die film people quite correctly say fairytale magic wand exist magic wand andy dufrense imitate houdini however film neither prison governor guard plot act cinematography script direction score red one become institutionally unhappy trap prison give idea ever leave hope know miracle would ever happen cope safe unhappiness security keep go hope red say dangerous metaphor certain illness clear know rather large number people suffer large proportion understand wrong certainly recognise fellow sufferer mercifully untouched illness definitely understand go busy live miracle film red redeem world outside prison warm sandy sunny excellent fish rocky uncertain fairytale get far end red left gate prison credit would say live happily ever film currently think show get living happily ever bite redemption via rocky uncertain ground bag grocery local store word go cheat tell everything go alright crucial two half hour us quite content mooch around personal prison see escape route quite different andy map screen real way hard upset ultimately reward high get find know comparable diamorphine trouble already busy live film mean much see little clearly busy die fortunate individual watch film understand rest us go yes film cliched fairytale maybe story realistic second imdb time list bit rat however could chart film list number life save alter improved shawshank redemption would way front number one,10/10
21,the shawshank redemption,9.217024770975783,hope set free remarkable film one favorite movie ever shawshank redemption modern day classic tell story two inmates become friend find solace year movie take place base stephen king novel movie make us feel different watch film others incredibly realistic film tim robbins star andy dufresne convict murder morgan freeman elli boyd red redding fellow inmate close friend dufresne bob gunton warden samuel norton warden shawshank state prison character mixed feel emotion towards everyone around character sometimes easy like time easy despise film easily consider one great film time definitely agree fact nominate seven academy award include best picture best actor  morgan freeman best adapt screenplay best cinematography best edit best original score best sound win due tough competition film forrest gump personally think tim robbins nominate best actor award really give performance career bravo brilliant modern day classic,10/10
22,the shawshank redemption,9.217024770975783,movie revolution upon others see movie comedy action drama like one hat others get even felt like part shawshank redemption start slowly get attached time reach middle movie simply totally forget anything outside screen feel mixed stream emotion go head anything else come last 20 minute heart storm surely enough raise adrenaline extreme level even diabetic felt warm strong happy emotion one think felt one get prison simply fully satisfy movie must use anti depression therapist movie prove oscar either money buy gift ever charge smart give oscar shawshank redemption know movie different much high rating scale oscar simply qualify,10/10
23,the shawshank redemption,9.217024770975783,awesome movie shawshank redemption 1994 rare find diversity movie day like story concept thump good ode friendship hope wit wile wisdom brim crackle character top twister twist since cry game shawshank redemption powerful uplifting mention oscar worthy film 2006 rank great film ever empire film magazine year come nominate 7 academy award win single one movie may remember forrest gump bull performance hold back flood banality robbins freeman connect bruise soul andy red create something undeniably powerful move shawshank redemption come across outrageously improbable yet film keep pull back sense strive humanity slowly turn table evil,10/10
24,the shawshank redemption,9.217024770975783,personal view care poor soul would like belittle film think misfit beyond redemption saw film 1995 still vividly felt euphoria final half hour stay couple week convince best film ever see life even better akira kurosawa run one fly cuckoo nest time favorite tsr come along excitedly contact best friend share passion confirm think must best film ever see sad though probably never see good film rest life see best music hear best rush jackson browne make others pale comparison movie tsr hail frank darabont,10/10
25,the shawshank redemption,9.217024770975783,touch movie really amazing movie ever see lifetime cast story movie really successful andy passionate character convict murder wife lover despite claim innocence touch spend almost two decade prison old fashion prison 90s full bad guy expect anything life think escape however andy close friend prison red try redemption prison time andy try beneficial thing people prison attract attention unbelievable escape prison andy approach place exit actually amaze really incredible go dreams live peaceful quiet life also andy prepare trap chief jail redemption become free anymore really amazing movie easily one best movie make 90s definitely one top prison movie time pretty much everything movie work work extremely well,10/10
26,the shawshank redemption,9.217024770975783,great story wondrously tell act heart extraordinary movie brilliant indelible performance morgan freeman red man know get thing guilty man shawshank prison nominate academy best actor 1995 win tom hanks forrest gump freeman beautifully slightly underplay part eternal boredom cynicism lifer come yet see much alive warmth life man despite confinement someday morgan freeman go win academy award belated recognition performance think little subtle academy member fully appreciate time freeman alone tim robbins play hero story banker andy dufresne falsely convict murder wife lover robbins unique quality actor lend ever slightly bemuse irony character play though part amuse believe best performance career might compare work player 1992 another excellent movie mystic river 2003 oscar best support actor say every good story need villain bible quote bible thump massively hypocritical sadistic warden samuel norton play perfectly bob gunton doozy want tell norton evil fundamentalist christian actually hate movie precisely vile character reveal also hate movie depiction violent predatory homosexual behavior reason movie rat r wall office hide safe ill get content duplicitous account frame plaque word judgment cometh right soon irony word apply men prison ultimately warden perfect take delight promise information movie may interest people know adapt novella stephen king entitle rita hayworth shawshank redemption rita hayworth figure story red procure poster andy pin wall cell poster still film gilda 1946 star glenn ford see clip black white film prisoner watch cheer holler rita hayworth appear see check old movie really gorgeous forerunner marilyn monroe next appear andy wall still seven year itch 1955 famous shot skirt blow reveal shapely legs follow andy wall way pinups figure prominently plot rachel welsh one million year b c 1966 simple effective device pinups show us graphically long andy red pin away frank darabont direction full similar device clearly naturally tell story brook james whitmore get fifty year institutionalize cope life outside hang playing red periodic appearance parole board parole summarily reject watch play end cinematography roger deakins excellent edit superb single dead spot whole movie difference good guy red andy brook etc bad guy warden guard sister etc perhaps starkly drawn perhaps andy bit heroic determine beyond might realistic perhaps redemption bit miraculous beautifully work never mind love great story vividly tell leave true sense redemption soul chick flick understatement male bond movie friendship strength character go wrong unfair come top pure true grit little luck bottom line one best ever make currently rat 2 behind godfather imdb miss note 500 movie review available book cut chaise lounge believe swallow remote get amazon,8/10
27,the shawshank redemption,9.217024770975783,close thing poetic perfection hollywood ever produce touch heart warm film perfect celebration human spirit see andy dufresne wrongly convict murder wife lover find strength change bring hope around shawshank prison inspire story interwoven soundtrack invokes every emotion haunt chill stir beautiful go see movie touch poetry music atmosphere leave sense victorious satisfaction triumph field dream first movie invoke emotion shawshank redemption even powerful simplicity pretend clean could call family movie brutal violent time horrify sicken others however title say redemption story necessarily redemption actual crime might commit redemption way live life emerge call maginificent piece art movie mean,10/10
28,the shawshank redemption,9.217024770975783,richly human uplift deservedly rank top imdb time best 250 film ever cast superb morgan freeman red wise observer people entrepreneur inmate make connection get contraband inmate price life sentence murder tim robbins andy smart banker accounting whiz sentence 2 life term kill wife lover like inmate say guilty bob gunton warden norton first meet tout virtue bible read strict discipline fortunately first hand experience shawshank certainly give feel authenticity prison life society long movie take place inside semi corrupt state penitentiary late 1940s red talk think loud becomes narrator many development story unfolds increasingly come see andy person strong personal value upholds difficult situation andy work warden norton also increasingly find warden morally opposite selfish fundamentally lack decent moral character show appearance integrity substance roger ebert first review two movie say film allegory hold onto sense personal worth despite everything word redemption title reason viewer agree,10/10
29,the shawshank redemption,9.217024770975783,shawshank redemption world class film shawshank redemption play throughout world school teach people hard life prison bond friend idea hope morgan freeman second none actor lay role perfectly could think film would like without actor perform perfectly movie movie inspiration one get people harsh time film always restore faith mankind simply love first saw film sit brother desk intrigue idea film set prison hope morale value storyline instead violence havoc amazing film brings pride actor crew produce set movie one perfection gothic ground stun facility astound find hard put word much film mean would say one great film ever make time love,10/10
30,the shawshank redemption,9.217024770975783,hope loose cost shawshank redemption undoubtedly deserve high rat movie movie depict four lettered word hope bring wonder life make something impossible possible though plot movie focus andy dufrane falsely convict prisoner get prison beauty movie lie characterization andy dufrane amaze influence fellow prisoner red narration morgan freeman role red perhaps one best narration ever come across story prove king horror stephen king equally good genre story write hat dialogue towards end movie hope truly inspire background score movie excellent tom robbins morgan freeman best role andy dufrane red respectively watch movie go grab dvd watch soon possible miss movie like,10/10
31,the shawshank redemption,9.217024770975783,movie totally adore concept hope film love director portrays shawshank tyrant corrupt murderer pretty much serve ground escape andy morgan freeman get talent love guy may greatest force reckon set love give story flavor description character perception life lonely jail cell shawshank know lot say movie good true especially end way bring tear eye move scene overall superb thanks stephen king put form alphabet first place start regret reading novel kudos director even come idea movie,10/10
32,the shawshank redemption,9.217024770975783,amaze tale hope patience rent movie doubtful whether rent start watch 1st moment kinda sure wud worthy watch worthy fascinating performance morgan freeman tim robbins direction everything put place actor make feel way felt movie dirty romance impossible action rather focus great philosophy hope live hope survival one movie leave talk even many day watch say anymore rest find see movie,10/10
33,the shawshank redemption,9.217024770975783,favourite film watch film think whats go like watch think brilliant film fantastically act great like morgan freeman tim robbins bob gunton realistic definitely one absolute favourites time end make cry think life every time watch film bring tear eye fantastic film worth watch really realistic film another one stephen king great story story hope many people watch say thing see film already watch brilliant brilliant prepare move breathtaking journey whole two hour truly lovely magical film favourite time fantastic,10/10
34,the shawshank redemption,9.217024770975783,life hope hope life like many reviewer hate prison movie clichés stereotype innocent prisoner nasty guard evil warden upon first view many year ago especially dislike force film feel sympathy empathy murderer rapist like shawshank somehow transcend test time believe endure great performance seem act real simple multi level story line twist turn magnificent photography score individual element go make film hence lack academy award however element combine shawshank become one masterpiece great sum part film much great desperation character invokes multitude good emotion viewer divine poetic justice hope hell world shawshank become favorite film time take feel watch shawshank raise vote 8 10 10 10 however subjective vote may,10/10
35,the shawshank redemption,9.217024770975783,one great movie time first time saw shawshank redemption 12 time amaze movie could present much emotion grow taste movie also still rank shawshank favorite film one could watch every day rest life see film pity rent local blockbuster implore step away computer go near store buy movie morgan freeman tim robbins give performance make question humanity definitely learn something benefit person yet see film must word andy get busy livin get busy dyin,10/10
36,the shawshank redemption,9.217024770975783,truly uplifting film shawshank redemption without doubt uplift touch film ever see movie see make tear happiness come eye would recommend film anyone everyone,10/10
37,the shawshank redemption,9.217024770975783,great movie time could movie perfect movie absolutely stun many way act perfect storyline perfect soundtrack perfect emotional drama perfect everything movie perfect movie first come reach expectation many people expect year go one nominate seven academy award available rent everywhere people start appreciate popularity grow eventually many year top 5 imdb top 250 movie time list hit number 1 one million vote story well educate vice president large bank wrongly accuse murder wife lover sentence spend life large prison new england call shawshank prison year go new home make friend enemy dramatic twist end become one legendary scene movie history love movie act passionate performance increase drama horror life prison soundtrack one main reason behind emotional drama movie many scene movie almost leave tear mainly soundtrack background increase emotion cast movie include academy award winner morgan freeman tim robbins also william sadler bob gunton many make movie overall defiantly great movie ever make passionate act great storyline plenty emotional drama hope overcomes fear beautifully craft film strength human spirit,10/10
38,the shawshank redemption,9.217024770975783,one inspire n one great film shawshank redemption undoubtedly deserve high rat movie watch movie umpteenth time movie would never ever get bore write & direct frank darabont prison drama simple profoundly move tale hope friendship & redemption cinematography exquisitely capture monotonous daily life inside prison bond grow two main character unforgettable score best hear morgan freeman make us feel sadness tim robbins faith time watch love learn whatever listen people say movie overrate one inspiring great film everything could possibly want movie love shawshank chance beyond redemption hard find proper word film masterpiece top five movie time feel bad write review masterpiece late ninety,10/10
39,the shawshank redemption,9.217024770975783,good overrate recent year imdb top 250 movie godfather number 1 shawshank redemption remain number 2 exception early 2002 fellowship ring top chart couple month drop number 2 couple month ` probably make unpopular say ` think shawshank redemption deserve high spoiler ` like amount cliche new prisoner arrive find maggot food prison cliche 37 new prisoner give maggot old prisoner feed pet bird prison cliche 43 ` revealed end prisoner spend many year inside innocent prison cliche numero uno anyone believe part movie andy dufresne guilty neither maybe ` love american prison series oz inmates totally guilty ` thing wrong movie ` half hour overlong ` rather unrealistic bit like warder someone kill find dufresne probably innocent oh many prison friendship black man white man maybe last point ` take criticism performance morgan freeman tim robbins good make movie neither give flashy performance criticism subtle role imagine different movie would ` tom cruise denzil washington star perhaps freeman ` character red seem write white character ` good role alone think freeman best black actor hollywood last decade ` interested explore character instead play someone ` black ` also outstanding touch director frank darabont witness scene early film andy spend first night prison darkness fall upon prisoner face ` almost like artwork andy dogg prisoner look onto land search fresh prey quite touch sequence red leave prison harsh outside world strain thomas newman ` scorei give shawshank redemption eight ten classic feel good movie unfortunately cynic think ` slightly overrate imdb voter,8/10
40,the shawshank redemption,9.217024770975783,great movie ever make great movie ever make period pure simple every director hope achieve film keep glued seat know mean bring tear eye make think live life far fact waste teach value freedom enjoy without give second think leave sense happiness experience rarely performance simply mind boggle tim robbins morgan freeman countless others difficult believe debut frank darabont director already see please otherwise miss something,10/10
41,the shawshank redemption,9.217024770975783,best movie time first time ever saw movie floor incredible wonderful cast help amaze story tell stephen king way create memorable character think movie prison movie sadly mistake movie merely take place prison story much friendship hope survival dream reason movie vote 1 imdb site enjoy watch movie hundred time lucky enough prison numerous time paranormal event last visit last weekend decide also go visit film location real treat say see film take time watch take amazing story incredible performance turn cast promise sorry,10/10
42,the shawshank redemption,9.217024770975783,better late never along q pulp fiction frank darabont walk dead original writer debut film get screw hollywood powerhouse tom hank consider american classic fact film barely emphasize barely make money back us theater usually signal film turn doa release home make splash film exceed anyone think simple 18 year ago include hollywood best critic include ew owen gleiberman originally give film b back late 94 yet time story redemption like rise hope film give begin end grow point end choice clap clap basement front parent look since darabont find formula work show future film make robbins human make morgan freeman voice american big mac make late great rita hayworth relevant regret one fact release two year later would sweep away oscar sorry ralph fiennes english patient weak year,10/10
